path,status,notes
app\Http\Controllers\Api\Ops\CandidateCompareController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Ops\AssignmentController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\OnboardingController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\OAuthController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\MovingPriceEstimateController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\MovingPhotoEstimateController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\MovingOrderController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Moving\PhotoController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Moving\LocationController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\LoyaltyController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\KycController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\GeoZoneController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\GeoV3Controller.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\GeofenceController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\GdprController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\ErrandTaskController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\EmployeeController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\EcoOrderController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\DisputeController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\DeliveryPriceController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Delivery\TrackingController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Delivery\StoreController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Delivery\RestaurantController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Delivery\QuickOrderController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Delivery\DeliveryQuoteController.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DeliveryZoneResource\Pages\ListDeliveryZones.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DeliveryZoneResource\Pages\EditDeliveryZone.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DeliveryZoneResource\Pages\CreateDeliveryZone.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Courier\CourierDeliveryController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\CouponController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\ContractController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\Concerns\ReturnsNotImplementedJson.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\CfoController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\BundleController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\AuthController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\AnalyticsController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\AgencyHubController.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DeliveryOrderResource.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\AgencyAgents\AgentStepController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Api\AgencyAgents\AgentRunController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\AnalyticsV2Controller.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\AnalyticsController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Admin\RoadsideDispatchController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\SocialCareController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\SecurityController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\RepairProjectController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\ProfileController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\OrdersController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\OrderReviewController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\OrderClaimController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\NotificationsController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\NotificationInboxController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\NotificationController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\NewOrderController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\ErrandController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\DeliveryController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\DashboardController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\ClientContextController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\ClaimMessageController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\ClaimController.php,PENDING_REVIEW,queued for manual review
app\Http\Controllers\Account\BillingController.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DeliveryOrderResource\Pages\ViewDeliveryOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DeliveryOrderResource\Pages\ListDeliveryOrders.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DeliveryOrderResource\Pages\EditDeliveryOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DeliveryOrderResource\Pages\CreateDeliveryOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\CouponResource\Pages\ListCoupons.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\CouponResource\Pages\EditCoupon.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\CouponResource\Pages\CreateCoupon.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Concerns\HasUltraProMaxFeatures.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\CommunityPointsBalanceResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\CommunityPointsBalanceResource\RelationManagers\TransactionsRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\CouponResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EcoTeamResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\CommunityPointsBalanceResource\Pages\ViewCommunityPointsBalance.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\CommunityPointsBalanceResource\Pages\ListCommunityPointsBalances.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DisposalPartnerResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EcoTeamResource\Pages\ListEcoTeams.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EcoTeamResource\Pages\EditEcoTeam.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EcoTeamResource\Pages\CreateEcoTeam.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EcoCertificateResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EcoCertificateResource\Pages\ViewEcoCertificate.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EcoCertificateResource\Pages\ListEcoCertificates.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EnhancementScript.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EmployeeResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EmployeeResource\Widgets\EmployeesOverviewWidget.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairTeamMemberResource\Pages\ListRepairTeamMembers.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairTeamMemberResource\Pages\EditRepairTeamMember.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairTeamMemberResource\Pages\CreateRepairTeamMember.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairStageResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EmployeeResource\Pages\ListEmployees.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EmployeeResource\Pages\EditEmployee.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\EmployeeResource\Pages\CreateEmployee.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\ErrandOrderDetailsResource\Pages\ViewErrandOrderDetails.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\ErrandOrderDetailsResource\Pages\ListErrandOrderDetails.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\ErrandOrderDetailsResource\Pages\EditErrandOrderDetails.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\ErrandOrderDetailsResource\Pages\CreateErrandOrderDetails.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\ErrandOrderDetailsResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\OrderResource\RelationManagers\SubOrdersRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\OrderResource\RelationManagers\HandymanAssignmentsRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\OrderResource\Pages\ViewOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\OrderResource\Pages\ListOrders.php,CHANGED,create action removed and deployed; direct /admin/orders/create now 404 (audit/_orders_create_direct_check.json)
app\Filament\Resources\OrderResource\Pages\EditOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\OrderResource\Pages\CreateOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\OperationExceptionResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\OperationExceptionResource\Pages\ViewOperationException.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\OperationExceptionResource\Pages\ListOperationExceptions.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\TeamResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DisposalPartnerResource\Pages\ListDisposalPartners.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DisposalPartnerResource\Pages\EditDisposalPartner.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\DisposalPartnerResource\Pages\CreateDisposalPartner.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\TeamResource\RelationManagers\MovingOrdersRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\TeamResource\Pages\ViewTeam.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\TeamResource\Pages\ListTeams.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\TeamResource\Pages\EditTeam.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\TeamResource\Pages\CreateTeam.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderTaskResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairStageResource\Pages\ListRepairStages.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairStageResource\Pages\EditRepairStage.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairStageResource\Pages\CreateRepairStage.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderTaskResource\Pages\ListMovingOrderTasks.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderTaskResource\Pages\EditMovingOrderTask.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderTaskResource\Pages\CreateMovingOrderTask.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyTransactionResource\Pages\ListLoyaltyTransactions.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyTransactionResource\Pages\EditLoyaltyTransaction.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyTransactionResource\Pages\CreateLoyaltyTransaction.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyBalanceResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\RelationManagers\WorkWarrantiesRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\RelationManagers\TeamMembersRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\RelationManagers\StagesRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\RelationManagers\RepairUpdatesRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\RelationManagers\RepairMediaRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\RelationManagers\ClaimsRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderResource\RelationManagers\PhotosRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderResource\RelationManagers\ItemsRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyBalanceResource\RelationManagers\TransactionsRelationManager.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderResource\Pages\ViewMovingOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderResource\Pages\ListMovingOrders.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderResource\Pages\EditMovingOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderResource\Pages\CreateMovingOrder.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\Moving\MovingOrderPhotoResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyBalanceResource\Pages\ManageLoyaltyPoints.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyBalanceResource\Pages\ListLoyaltyBalances.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyBalanceResource\Pages\EditLoyaltyBalance.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\LoyaltyBalanceResource\Pages\CreateLoyaltyBalance.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\HandymanMaterialsEntryResource.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\Pages\ProjectDashboard.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\Pages\ListRepairProjects.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\Pages\EditRepairProject.php,PENDING_REVIEW,queued for manual review
app\Filament\Resources\RepairProjectResource\Pages\CreateRepairProject.php,PENDING_REVIEW,queued for manual review
